code;gen1;gen2;gen3;gen4;gen5;gen6;gen7;gen8;gen9;gen10;gen11;gen12;gen13;gen14;gen15;gen16;gen17;gen18;gen19;gen20;gen21;gen22;gen23;gen24;gen25;gen26;gen27;altitude;pluvio_yr;forest;pluvio_1;pluvio_2;pluvio_3;pluvio_4;pluvio_5;pluvio_6;pluvio_7;pluvio_8;pluvio_9;pluvio_10;pluvio_11;pluvio_12;geology;evi_1;evi_2;evi_3;evi_4;evi_5;evi_6;evi_7;evi_8;evi_9;evi_10;evi_11;evi_12;evi_13;evi_14;evi_15;evi_16;evi_17;evi_18;evi_19;evi_20;evi_21;evi_22;evi_23;lon;lat;surface
1826;0;0;0;0;0;0;0;0;0;3;4;0;0;4;0;1;0;0;0;0;1;0;0;0;0;1;0;346.997741699219;1448;5;79.1666641235352;95.5;152.83332824707;147.83332824707;131.83332824707;100;89.3333358764648;94.1666641235352;151.5;169.66667175293;170.33332824707;89.8333358764648;6;0.358565360307693;0.376998275518417;0.396570980548859;0.477985888719559;0.493617922067642;0.53142923116684;0.520350277423859;0.521373927593231;0.507479548454285;0.504782199859619;0.471896946430206;0.477825790643692;0.45316943526268;0.427891403436661;0.495676398277283;0.475783705711365;0.502866923809052;0.524418234825134;0.485830962657928;0.491687297821045;0.511626720428467;0.475725948810577;0.384995400905609;16.4554340326087;0.939186171152452;2
1127;2;0;0;0;0;1;0;13;0;8;4;1;3;0;1;1;0;0;14;0;0;0;1;0;8;0;0;488.508850097656;1472;2;73.9994583129883;75.000617980957;139.000076293945;140.836166381836;123.666893005371;114.500694274902;103.499229431152;100.997695922852;159.998764038086;175.502304077148;149.832321166992;94.668815612793;1;0.385373264551163;0.384667217731476;0.441303998231888;0.475068837404251;0.52428138256073;0.547433853149414;0.55723375082016;0.528501451015472;0.544640302658081;0.524803102016449;0.474557667970657;0.476548373699188;0.462029367685318;0.483490735292435;0.485078781843185;0.519938290119171;0.563204944133759;0.517109870910645;0.475957810878754;0.504964470863342;0.497552990913391;0.463292002677917;0.382333427667618;15.8182402841534;1.57637991960772;4
3427;1;4;1;0;0;1;0;16;0;2;16;0;5;0;1;0;0;0;4;0;2;0;3;14;16;0;0;535.097351074219;1444;1;36.8447265625;58.6467514038086;105.028671264648;117.875663757324;110.111778259277;166.74446105957;167.718978881836;171.375671386719;159.111770629883;170.699172973633;96.959228515625;30.8208427429199;3;0.367726266384125;0.365755200386047;0.426713317632675;0.445812523365021;0.460280001163483;0.498473018407822;0.505789220333099;0.544325530529022;0.491326957941055;0.52733701467514;0.462477475404739;0.453423857688904;0.491434007883072;0.500950992107391;0.488234549760818;0.505782008171082;0.51796567440033;0.503549754619598;0.459797829389572;0.472512155771255;0.464117050170898;0.432883352041245;0.358292698860168;17.842267485129;3.56292513538004;4.5
3371;0;0;0;0;0;0;1;0;0;3;5;0;2;0;0;4;3;0;20;0;0;0;2;12;6;2;0;368.222442626953;1415.97534179688;1;49.3953285217285;79.4232482910156;107.85912322998;126.731773376465;113.494064331055;135.086944580078;132.2314453125;149.505493164062;148.927719116211;161.707382202148;107.884803771973;42.7626876831055;6;0.360076099634171;0.373671919107437;0.404370188713074;0.479899257421494;0.496280044317245;0.502421081066132;0.548014521598816;0.541454434394836;0.526488542556763;0.518366456031799;0.497520983219147;0.458310782909393;0.464188933372498;0.444713622331619;0.504243671894073;0.506996273994446;0.519448578357697;0.517361402511597;0.503461360931396;0.483361154794693;0.482536196708679;0.447734206914902;0.357117772102356;17.7673035147225;2.77580344611177;6
1044;2;0;0;1;0;1;0;12;3;46;4;3;2;3;0;2;0;0;36;1;0;0;2;13;12;5;0;436.081237792969;1495;1;64.4618453979492;75.3088073730469;140.497268676758;143.418243408203;128.409637451172;120.795181274414;107.581756591797;97.2947463989258;158.246124267578;180.153045654297;136.519515991211;100.033134460449;1;0.354762017726898;0.362369656562805;0.43683934211731;0.432604372501373;0.512175619602203;0.528491914272308;0.499464750289917;0.523253560066223;0.53272420167923;0.510140657424927;0.477216780185699;0.445231944322586;0.467647224664688;0.475016623735428;0.493641674518585;0.479556441307068;0.517891466617584;0.501103281974792;0.468887269496918;0.467728823423386;0.481187522411346;0.411144971847534;0.352050632238388;15.7432763137469;1.65134389001423;8.25
3690;3;3;0;0;0;1;1;11;1;19;5;9;6;1;0;2;1;1;29;0;1;0;2;11;14;24;5;387.066619873047;1451.1357421875;1;40.6365165710449;61.4342460632324;124.012809753418;119.493507385254;112.320281982422;155.844192504883;156.0634765625;151.033264160156;150.456283569336;153.824203491211;95.8906326293945;38.4329452514648;2;0.354713469743729;0.377193927764893;0.409731686115265;0.424133539199829;0.45786127448082;0.505789339542389;0.491180539131165;0.53751927614212;0.49998751282692;0.535305202007294;0.506391584873199;0.484730958938599;0.480517685413361;0.487441837787628;0.529766261577606;0.506101846694946;0.486852169036865;0.481977820396423;0.494352787733078;0.49892446398735;0.459590673446655;0.441114187240601;0.3665811419487;18.4794612335842;3.6004071205833;5
422;4;0;0;0;0;0;0;2;3;21;33;22;59;0;7;2;0;0;0;2;4;0;7;7;2;21;0;597.656982421875;1470.24694824219;7;53.8255920410156;75.1230163574219;127.385887145996;156.426345825195;161.533660888672;114.178665161133;124.388076782227;116.067855834961;178.863555908203;196.387451171875;127.045593261719;46.3344345092773;5;0.360294014215469;0.352599531412125;0.412130385637283;0.445902407169342;0.424323558807373;0.526532292366028;0.531738877296448;0.523778319358826;0.514897286891937;0.488131940364838;0.47560977935791;0.446460217237473;0.415155649185181;0.407792299985886;0.426731526851654;0.481200665235519;0.477055639028549;0.466472446918488;0.453350633382797;0.463014394044876;0.451776444911957;0.421071320772171;0.345028191804886;14.8811906540721;2.363501608876;17.5
2305;2;3;2;0;0;0;1;24;6;22;25;18;41;1;4;0;3;0;14;0;12;0;9;11;37;8;3;375.624847412109;1444.44445800781;5;70.1096878051758;82.732666015625;145.658111572266;137.504272460938;123.921173095703;106.750228881836;137.530853271484;103.719367980957;138.394592285156;160.144348144531;138.284912109375;71.780632019043;6;0.358620136976242;0.395778328180313;0.436471670866013;0.428511828184128;0.484484076499939;0.516377925872803;0.512346744537354;0.523359179496765;0.521078109741211;0.512701213359833;0.482198983430862;0.461992770433426;0.454354673624039;0.448535323143005;0.483511090278625;0.48805233836174;0.48037388920784;0.487099200487137;0.499796330928802;0.495484620332718;0.48283776640892;0.486058980226517;0.416382431983948;16.7927718994379;1.53889793440447;15.5
282;0;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;11;0;670.520812988281;1478;7;31.6666812896729;62.9999694824219;132.999984741211;154.666702270508;161.666549682617;134.000122070312;146.833297729492;127.000015258789;189.999954223633;183.833435058594;120.49991607666;23.333402633667;5;0.363723158836365;0.384515285491943;0.455821305513382;0.45739209651947;0.422803342342377;0.487074941396713;0.516405820846558;0.483923941850662;0.501039505004883;0.47379457950592;0.477804899215698;0.441631108522415;0.472855687141418;0.398680359125137;0.466228783130646;0.464230895042419;0.524109959602356;0.486775398254395;0.437400013208389;0.448893547058105;0.450076907873154;0.412935256958008;0.345509380102158;14.4314068316331;3.6753710909898;3
1850;6;0;0;0;1;0;4;1;0;32;31;47;12;3;3;0;0;0;0;0;3;0;10;9;7;50;27;387.976928710938;1435.44445800781;7;67.4105606079102;71.2620849609375;147.723434448242;131.142929077148;129.852981567383;101.673522949219;127.500686645508;120.704521179199;155.152816772461;173.138366699219;122.998970031738;72.8960647583008;2;0.359240829944611;0.358435153961182;0.401765018701553;0.43549856543541;0.458368569612503;0.518666982650757;0.504204392433167;0.484369486570358;0.504245519638062;0.477768838405609;0.480626165866852;0.441527456045151;0.459053993225098;0.440418601036072;0.472299069166183;0.466907411813736;0.517966508865356;0.492311179637909;0.45729598402977;0.47948545217514;0.443081974983215;0.424170970916748;0.368827074766159;16.4554340326087;1.87623580123374;17
909;2;14;0;0;2;9;13;35;2;3;30;18;32;0;10;2;8;0;113;5;14;0;7;38;57;41;92;701.70263671875;1396.74072265625;4;19.9792518615723;52.6901512145996;141.63395690918;120.871658325195;148.000823974609;145.623001098633;154.599609375;155.912399291992;172.401412963867;168.95881652832;83.8185043334961;26.5166664123535;5;0.293895572423935;0.298344314098358;0.309772878885269;0.351049304008484;0.391201555728912;0.44910991191864;0.494249314069748;0.532543122768402;0.534569263458252;0.562572777271271;0.555015504360199;0.555582165718079;0.541036784648895;0.499010801315308;0.481598228216171;0.514928758144379;0.536580920219421;0.530845284461975;0.48415145277977;0.45588144659996;0.41505229473114;0.365190207958221;0.321228325366974;15.6308303581371;3.97522697261581;18
681;2;0;0;0;0;0;0;1;0;40;7;9;2;7;0;0;0;0;1;6;1;0;0;0;0;49;0;511.96923828125;1528.18518066406;2;92.1271820068359;93.8575134277344;138.59391784668;149.626693725586;129.959136962891;119.339012145996;88.0979690551758;87.7721710205078;163.820220947266;196.05110168457;157.034454345703;111.789505004883;1;0.384047210216522;0.434337109327316;0.465277582406998;0.496820777654648;0.530607283115387;0.527895450592041;0.546842873096466;0.546118199825287;0.533746540546417;0.510548889636993;0.508023977279663;0.467156022787094;0.472415059804916;0.467090487480164;0.51080858707428;0.536937415599823;0.554473400115967;0.54059636592865;0.478391408920288;0.48304870724678;0.475632816553116;0.467166632413864;0.379253685474396;15.4809024173241;1.27652403798171;10.5
497;0;2;0;0;15;1;31;35;0;0;2;54;8;0;0;0;30;0;152;0;0;0;19;41;31;63;73;589.116760253906;1373;2;19.9996509552002;59.666088104248;107.0048828125;140.501388549805;151.841232299805;142.170745849609;147.337738037109;147.502899169922;175.999069213867;179.50407409668;75.3387985229492;22.3327522277832;5;0.376794546842575;0.382407128810883;0.39435750246048;0.442969977855682;0.460799396038055;0.527369618415833;0.5589359998703;0.564408540725708;0.563940942287445;0.560808598995209;0.565580785274506;0.563737034797668;0.542980015277863;0.543710172176361;0.523088335990906;0.548140823841095;0.580618977546692;0.550572335720062;0.478211522102356;0.517098426818848;0.491831511259079;0.443173050880432;0.393486022949219;15.1435645504949;4.01270895781906;28
2836;9;3;4;2;0;1;1;19;7;23;44;12;12;8;0;8;6;0;28;4;16;1;4;55;47;13;6;397.742248535156;1452.61730957031;7;61.1342086791992;74.5488510131836;123.288093566895;124.958534240723;121.032203674316;108.26065826416;132.247528076172;139.613464355469;155.302993774414;176.168075561523;97.9396362304688;57.4527702331543;6;0.354549318552017;0.377355813980103;0.388318002223969;0.446677833795547;0.49321711063385;0.475910216569901;0.493310153484344;0.528961896896362;0.524524092674255;0.492244213819504;0.487846463918686;0.45564740896225;0.453831106424332;0.432757616043091;0.460096895694733;0.49526572227478;0.47795033454895;0.468645513057709;0.446497946977615;0.480769395828247;0.452884495258331;0.433258235454559;0.35265702009201;17.1675917514704;2.55091153489226;14.5
3143;5;7;2;0;0;4;1;34;4;32;24;16;71;20;1;9;18;0;30;0;2;0;16;73;65;63;2;372.764709472656;1458.22216796875;1;63.0887565612793;74.8751907348633;123.505020141602;127.79931640625;110.921249389648;112.993179321289;131.377944946289;141.458831787109;154.062423706055;166.36882019043;100.100700378418;56.3128967285156;6;0.342170923948288;0.382001370191574;0.401304841041565;0.468278884887695;0.476387083530426;0.507820188999176;0.514689385890961;0.533639788627625;0.509943723678589;0.519059956073761;0.494857668876648;0.450868099927902;0.454487502574921;0.452872186899185;0.482561856508255;0.501567780971527;0.490898132324219;0.495802521705627;0.47204801440239;0.479970932006836;0.480531454086304;0.435623973608017;0.365933895111084;17.4674476330964;2.51342954968901;22.5
263;16;0;0;1;2;0;3;0;2;21;60;14;14;0;0;1;2;0;1;2;7;0;7;2;2;105;25;615.114318847656;1490.33337402344;7;34.3985557556152;61.3416175842285;128.91926574707;157.548645019531;168.142868041992;142.938919067383;133.943069458008;136.349914550781;168.943069458008;199.04557800293;105.406837463379;34.3416175842285;5;0.357051104307175;0.377828031778336;0.396103262901306;0.441033124923706;0.462009519338608;0.509533166885376;0.505128383636475;0.485961467027664;0.474407136440277;0.49087992310524;0.468713998794556;0.461394995450974;0.469311058521271;0.400955379009247;0.417176961898804;0.44645494222641;0.491439163684845;0.450245946645737;0.407129257917404;0.39444962143898;0.434699535369873;0.407170712947845;0.340970933437347;14.3939248464298;3.37551520936379;23.5
911;2;20;0;13;0;3;29;112;1;24;82;31;22;0;11;6;7;0;181;7;15;0;14;36;46;158;12;648.774780273438;1352.88891601562;1;18.9178352355957;49.8865814208984;130.223754882812;119.12483215332;135.378890991211;140.049270629883;152.322158813477;153.018371582031;174.105285644531;161.049255371094;77.6234664916992;22.8443050384521;5;0.35831356048584;0.385877043008804;0.417948186397552;0.463564723730087;0.498317629098892;0.512796103954315;0.541045248508453;0.539587557315826;0.537891447544098;0.510146915912628;0.519283413887024;0.518128097057343;0.505321145057678;0.469907909631729;0.465219706296921;0.489697158336639;0.49397873878479;0.478056639432907;0.446342974901199;0.456161469221115;0.442612200975418;0.397876441478729;0.379142194986343;15.6308303581371;4.05019094302231;25
1529;0;0;0;0;0;2;3;0;0;7;7;0;9;1;0;0;5;0;0;0;0;0;1;1;1;15;0;359.747711181641;1439;5;82.3296508789062;98.8318634033203;138.368682861328;152.011047363281;129.006622314453;102.192443847656;78.3473281860352;79.839225769043;152.340698242188;180.306076049805;157.676986694336;90.158561706543;6;0.364021062850952;0.399522870779037;0.415097862482071;0.469814032316208;0.493113964796066;0.487809836864471;0.521312832832336;0.509616792201996;0.511887788772583;0.509197473526001;0.474821776151657;0.438256502151489;0.460143029689789;0.450709223747253;0.510268449783325;0.511909604072571;0.527396440505981;0.538165032863617;0.471679538488388;0.482958048582077;0.507236182689667;0.473752439022064;0.41405862569809;16.2305421213892;0.714294259932944;8
204;5;0;0;0;4;0;0;2;4;191;15;6;8;0;4;0;1;0;7;4;19;1;1;5;4;81;0;625.175170898438;1523;6;39.3333320617676;57.8607482910156;128.980926513672;167.456298828125;176.229644775391;139.989074707031;130.57926940918;140.382598876953;177.803329467773;205.972595214844;115.42610168457;35.1775932312012;5;0.366037428379059;0.382416844367981;0.400115132331848;0.411909192800522;0.448504656553268;0.498733550310135;0.488984733819962;0.479889303445816;0.486988544464111;0.481918215751648;0.449383020401001;0.404866844415665;0.41837665438652;0.417918920516968;0.407746434211731;0.428943455219269;0.467227876186371;0.465989619493484;0.42069348692894;0.41970956325531;0.410013288259506;0.398096650838852;0.354316681623459;14.2814788908201;3.22558726855078;22.5
639;5;0;0;0;0;0;0;0;0;36;6;0;1;11;0;0;0;0;0;2;2;0;0;1;0;7;0;597.537109375;1537;2;92.949104309082;94.2107391357422;139.898208618164;148.480758666992;131.406265258789;121.786468505859;88.401008605957;87.3774108886719;164.301681518555;197.972366333008;157.428298950195;112.594970703125;1;0.382136225700378;0.435452103614807;0.463466197252274;0.505468547344208;0.533121466636658;0.50966614484787;0.533239483833313;0.534497141838074;0.54283607006073;0.505863726139069;0.48491159081459;0.44670307636261;0.472849160432816;0.463723063468933;0.490680336952209;0.512555062770844;0.563693761825562;0.55516242980957;0.489863067865372;0.488224059343338;0.472065597772598;0.454467415809631;0.386756539344788;15.4434204321209;1.27652403798171;5
1793;3;0;0;0;1;0;3;0;2;17;14;14;4;3;1;0;0;0;0;3;3;0;2;0;0;28;23;369.295074462891;1434;5;71.3333358764648;76;139.5;139.33332824707;129.16667175293;107.166664123535;116.333335876465;107.666664123535;148.16667175293;161.83332824707;143.66667175293;81.1666641235352;6;0.359898686408997;0.379115074872971;0.41167739033699;0.463530629873276;0.46546795964241;0.486712604761124;0.489792555570602;0.503576755523682;0.523235976696014;0.489313095808029;0.455542385578156;0.439190030097961;0.454110592603683;0.43829670548439;0.462524950504303;0.467988282442093;0.536129772663116;0.465157568454742;0.468314111232758;0.494353353977203;0.454330831766129;0.420090675354004;0.385017544031143;16.4179520474054;1.53889793440447;8.5
1407;1;1;0;0;2;1;2;1;1;2;26;14;3;1;2;0;0;0;0;0;2;0;15;6;2;26;2;379.443878173828;1422.77783203125;1;57.7980003356934;72.5582122802734;141.918914794922;132.2099609375;146.306991577148;105.182594299316;113.485084533691;120.204460144043;143.961196899414;163.550247192383;120.007965087891;77.7671585083008;1;0.316672623157501;0.40179118514061;0.404601097106934;0.440599203109741;0.452812373638153;0.54449599981308;0.507550060749054;0.524884521961212;0.519543349742889;0.500088512897491;0.491811126470566;0.441801965236664;0.441873073577881;0.442864269018173;0.504253506660461;0.485472470521927;0.527107954025269;0.507898211479187;0.509406208992004;0.481817811727524;0.444851964712143;0.433204054832458;0.357553750276566;16.1180961657794;1.91371778643699;12.5
2252;9;0;0;0;0;0;0;0;17;15;38;16;40;9;0;0;2;0;0;0;11;0;3;7;9;8;0;379.824249267578;1464;5;72;88.0489730834961;152.557907104492;143.952758789062;125.937629699707;105.256698608398;126.222846984863;97.6185607910156;144.695190429688;166.176452636719;140.628356933594;76.6426086425781;6;0.364221960306168;0.40451192855835;0.407227635383606;0.46143713593483;0.507970750331879;0.508861422538757;0.518044888973236;0.537122011184692;0.531785130500793;0.468026340007782;0.483367264270782;0.446488797664642;0.450320512056351;0.453536957502365;0.43566021323204;0.46493211388588;0.527813851833344;0.517971277236938;0.511818587779999;0.517861723899841;0.489620238542557;0.482432454824448;0.38575741648674;16.7552899142347;1.38896999359147;21
2294;6;10;3;0;1;0;1;133;3;8;42;21;60;2;1;1;7;0;1;0;7;1;37;98;65;36;0;340.043609619141;1455.44445800781;6;70.8641967773438;105.227928161621;162.013763427734;148.495727539062;125.956314086914;105.311492919922;116.522308349609;92.3371429443359;146.359451293945;155.635803222656;141.86799621582;78.1923141479492;6;0.337323993444443;0.398575931787491;0.386336922645569;0.448246955871582;0.471110254526138;0.476367056369781;0.444070875644684;0.491947710514069;0.490126043558121;0.447034031152725;0.43885999917984;0.413233399391174;0.414943248033524;0.422944754362106;0.435305655002594;0.445505976676941;0.486783146858215;0.454548507928848;0.464520961046219;0.461124449968338;0.466988891363144;0.44815456867218;0.358794450759888;16.7927718994379;1.12659609716871;14.5
437;0;4;0;0;1;0;2;2;0;87;46;69;41;0;0;2;0;0;0;0;0;0;3;0;0;48;98;421.762390136719;1440.66662597656;1;58.3746337890625;84.0427551269531;132.437316894531;155.915939331055;141.727890014648;107.85179901123;115.333335876465;106.682220458984;161.891647338867;189.706512451172;124.585517883301;55.5383949279785;1;0.330655843019485;0.345145702362061;0.372133880853653;0.418393790721893;0.4006627202034;0.489747256040573;0.507359445095062;0.522552311420441;0.508589923381805;0.540512442588806;0.505656659603119;0.465105414390564;0.434518843889236;0.44705006480217;0.45044931769371;0.518705904483795;0.512646615505219;0.52563488483429;0.466529816389084;0.482381075620651;0.444886296987534;0.412965655326843;0.331825971603394;14.9561546244786;2.17609168285975;17.5
3337;3;2;4;0;0;0;0;17;1;2;22;0;9;3;0;0;1;0;3;1;6;2;7;18;39;0;0;515.910766601562;1442;7;32.7381362915039;58.5752830505371;104.170471191406;111.965728759766;110.912422180176;166.280014038086;172.431457519531;174.651443481445;159.731399536133;181.239013671875;93.5067367553711;30.4695377349854;3;0.350908398628235;0.354217767715454;0.407039761543274;0.414102166891098;0.466150432825089;0.484262049198151;0.493919909000397;0.520797669887543;0.472692549228668;0.507713139057159;0.476525157690048;0.419941782951355;0.453882306814194;0.458733052015305;0.493527829647064;0.48056435585022;0.523570775985718;0.511030197143555;0.43354994058609;0.466630518436432;0.443979859352112;0.402263820171356;0.344062179327011;17.692339544316;3.56292513538004;10
2925;10;0;1;0;2;1;2;1;6;21;39;8;13;87;4;8;1;2;0;4;7;1;6;3;7;18;1;397.422454833984;1427.88891601562;1;55.2929191589355;70.2351608276367;113.082359313965;118.676162719727;117.922912597656;115.841041564941;134.677810668945;142.920608520508;150.99040222168;174.581634521484;93.6398773193359;49.3690643310547;6;0.345830649137497;0.379145741462708;0.405628681182861;0.443815141916275;0.470178455114365;0.478270292282104;0.512791633605957;0.54131692647934;0.528065085411072;0.490847200155258;0.479474663734436;0.45238783955574;0.454894453287125;0.439545959234238;0.454869329929352;0.508953154087067;0.484766185283661;0.471673578023911;0.464895129203796;0.460489213466644;0.431323826313019;0.426373958587646;0.3551906645298;17.2425557218769;2.73832146090852;17.5
1907;10;1;3;0;0;7;0;33;0;45;46;7;35;0;7;22;2;0;2;3;21;1;9;39;137;0;0;630.5849609375;1540.55554199219;7;27.14040184021;50.8457489013672;134.294647216797;142.847183227539;149.080230712891;157.066390991211;157.659027099609;186.719192504883;177.040115356445;216.189590454102;92.3595962524414;26.3997135162354;3;0.348857820034027;0.385869026184082;0.403537660837173;0.46615144610405;0.442308694124222;0.502766311168671;0.492055207490921;0.504937887191772;0.466968834400177;0.477577447891235;0.453966200351715;0.461822360754013;0.466726422309875;0.42109090089798;0.436040669679642;0.478524684906006;0.49325105547905;0.489552170038223;0.425327479839325;0.440172493457794;0.405641913414001;0.395898342132568;0.357367604970932;16.4929160178119;3.71285307619305;20
3698;3;1;0;0;0;1;0;20;1;23;11;0;1;0;0;0;1;0;33;0;5;0;1;11;7;5;4;364.877990722656;1477.66662597656;7;44.6235847473145;63.0655364990234;143.376403808594;133.475631713867;110.67414855957;148.938217163086;142.81462097168;149.297744750977;150.299652099609;155.445693969727;106.623580932617;44.6235847473145;2;0.337003350257874;0.347872018814087;0.394429504871368;0.418706506490707;0.461314469575882;0.451069384813309;0.484101951122284;0.501903712749481;0.479428261518478;0.495711356401443;0.480367690324783;0.439979046583176;0.478993326425552;0.451387405395508;0.502243161201477;0.494236052036285;0.480109423398972;0.484045773744583;0.494864106178284;0.462599962949753;0.444211006164551;0.443637907505035;0.369109869003296;18.5169432187875;3.30055123895729;5
24;8;0;0;1;0;2;3;17;1;18;14;0;14;0;6;11;2;0;4;1;5;5;18;9;8;8;0;738.942077636719;1502;6;32.4979133605957;53.8349990844727;118.667915344238;175.007919311523;196.451629638672;147.308303833008;118.497077941895;122.32332611084;201.480819702148;205.023773193359;126.853355407715;26.3445930480957;5;0.385445803403854;0.392384886741638;0.443120270967484;0.438372373580933;0.465138763189316;0.449968338012695;0.501038730144501;0.483807057142258;0.488920241594315;0.467651724815369;0.443923592567444;0.422668784856796;0.374190777540207;0.34440153837204;0.403583288192749;0.409436106681824;0.456467002630234;0.447066336870193;0.477032124996185;0.441279083490372;0.430179983377457;0.426937252283096;0.386091113090515;13.5318391867551;3.6004071205833;13.5
2298;8;1;3;0;2;0;7;1;15;10;45;0;59;8;0;4;3;0;0;6;1;0;10;32;10;14;0;352.253173828125;1457.74072265625;2;72.1793823242188;94.7183074951172;155.158309936523;145.631820678711;125.933921813965;104.305969238281;126.870803833008;96.0033721923828;143.499816894531;161.242279052734;140.05241394043;75.3901443481445;6;0.36538702249527;0.399123191833496;0.411735355854034;0.458867996931076;0.467060983181;0.491687774658203;0.476643800735474;0.530919551849365;0.525867223739624;0.491863697767258;0.463027507066727;0.440539002418518;0.426636904478073;0.450701624155045;0.487109452486038;0.481974929571152;0.503627955913544;0.486978322267532;0.523263394832611;0.475951194763184;0.489661067724228;0.448756486177444;0.391932338476181;16.7927718994379;1.27652403798171;22.5
327;2;0;0;1;2;3;2;16;0;5;11;8;5;0;0;0;0;0;110;0;1;1;15;7;6;20;80;649.393249511719;1442;7;34.8333320617676;67.7012939453125;119.520774841309;146.611267089844;162.118194580078;125.632034301758;158.465362548828;138.361480712891;189.694381713867;173.583557128906;112.832458496094;19.9722957611084;5;0.355327248573303;0.391196519136429;0.414612054824829;0.453711479902267;0.439349114894867;0.52108496427536;0.536976754665375;0.512402534484863;0.553043305873871;0.499764978885651;0.501283466815948;0.477689832448959;0.479349046945572;0.395320922136307;0.450921148061752;0.473233073949814;0.484381794929504;0.489012211561203;0.441843122243881;0.461084872484207;0.447019517421722;0.413231492042542;0.3556949198246;14.5063708020396;3.93774498741256;8.5
1418;6;26;0;1;0;6;1;63;1;91;67;4;62;23;12;15;7;0;62;5;7;3;6;36;70;32;0;520.171997070312;1538;1;24.1598262786865;55.9943008422852;135.045593261719;144.33332824707;147.473785400391;145.778610229492;153.350433349609;180.447570800781;186.817367553711;210.317367553711;103.199722290039;34.985179901123;5;0.362505108118057;0.375876575708389;0.392078429460526;0.405211508274078;0.43607622385025;0.487029016017914;0.501595437526703;0.529037714004517;0.529726266860962;0.52478688955307;0.510768055915833;0.507716476917267;0.496340066194534;0.474561721086502;0.511579513549805;0.521209359169006;0.511140525341034;0.51492178440094;0.508740246295929;0.481289923191071;0.461763232946396;0.441518932580948;0.377551883459091;16.1180961657794;3.52544315017679;17.5
1559;16;0;0;0;2;6;3;1;1;13;61;50;9;7;5;0;0;0;0;2;10;2;16;3;14;20;5;398.981750488281;1438.22216796875;1;63.4315223693848;72.6088943481445;142.181854248047;131.265640258789;137.176086425781;105.197257995605;117.281517028809;119.534004211426;147.10221862793;166.165573120117;124.980323791504;78.066276550293;6;0.341857641935349;0.401404291391373;0.419184237718582;0.46604585647583;0.466083407402039;0.541540086269379;0.508748412132263;0.512478530406952;0.519711256027222;0.498622357845306;0.501447319984436;0.456012576818466;0.447811812162399;0.454330295324326;0.491586118936539;0.480374187231064;0.492451399564743;0.519256234169006;0.492312550544739;0.463290601968765;0.446158528327942;0.432823598384857;0.3893803358078;16.2305421213892;1.87623580123374;17
2184;3;0;2;0;0;1;0;2;0;9;11;0;4;0;0;3;0;0;0;1;3;0;7;4;38;0;0;583.687927246094;1445.66662597656;7;36.031852722168;50.5954704284668;121.202262878418;118.01123046875;127.279029846191;142.17414855957;143.687301635742;169.372680664062;173;195.226638793945;88.6778945922852;35.9362907409668;3;0.356241375207901;0.379976123571396;0.402509301900864;0.417679131031036;0.495053499937057;0.497315973043442;0.463973999023438;0.485886543989182;0.455376207828522;0.486596912145615;0.446530222892761;0.414634674787521;0.45039689540863;0.435894429683685;0.478107422590256;0.470487803220749;0.530250310897827;0.500658512115479;0.460478723049164;0.428977191448212;0.423906892538071;0.406933695077896;0.341161876916885;16.6803259438282;3.30055123895729;5
2980;7;3;0;6;1;1;0;1;0;62;26;6;18;9;8;2;4;0;8;1;11;0;3;51;149;1;0;487.133087158203;1425;7;24.7914485931396;48;112.000877380371;103.015228271484;102.136199951172;149.268600463867;164.707672119141;182.35237121582;166.283828735352;183.473342895508;88.0524291992188;33.6476287841797;3;0.351006001234055;0.35861337184906;0.406607568264008;0.427561938762665;0.446363389492035;0.528817236423492;0.464033752679825;0.475966513156891;0.505342960357666;0.496694445610046;0.470359832048416;0.437634199857712;0.4770467877388;0.481506943702698;0.45898699760437;0.47880232334137;0.488423556089401;0.487130790948868;0.475417822599411;0.462830364704132;0.445310205221176;0.404123485088348;0.344771474599838;17.2800377070802;3.56292513538004;10.5
1326;1;0;1;1;0;0;1;14;1;16;8;6;16;0;1;0;0;0;59;0;3;0;0;10;13;0;0;374.725616455078;1455;1;73.6666641235352;74.5;133.83332824707;139.33332824707;120.5;110.333335876465;105.666664123535;105.833335876465;155.16667175293;169.83332824707;150;92.1666641235352;3;0.357179999351501;0.379876673221588;0.411094099283218;0.444112807512283;0.482934385538101;0.552006483078003;0.524388253688812;0.535214185714722;0.534113526344299;0.501135349273682;0.476189821958542;0.468529224395752;0.465606123209;0.469602167606354;0.47879159450531;0.494904816150665;0.524781703948975;0.482394337654114;0.478832185268402;0.48581662774086;0.45771598815918;0.465857774019241;0.371256202459335;16.0431321953729;1.53889793440447;5
